Rank	Hole Cards	Overall	WinHi %	TieHi %	WinLo %	TieLo %	Occur %	Cumul %
7424	Qx Jx 5x 3-	9.4103	8.2008	3.1281	3.349	3.7242	0.0044	45.0071
7425	Qx J- 5- 4x	9.4086	8.8425	3.4462	2.5989	3.1614	0.0088	45.0159
7426	Kx Tx 9- 7-	9.4081	11.3735	4.0315	0.0	0.0	0.0088	45.0248
7427	Q- Tx T- 6x	9.408	11.3463	1.7696	0.0	0.0	0.0088	45.0337
7428	Qx Jy 6x 4y	9.4079	10.6327	3.178	1.1883	1.3386	0.0044	45.0381
7429	9x 9y 6x 6y	9.4075	13.3972	0.3743	0.0	0.0	0.0022	45.0403
7430	Qx Q- 9- 4x	9.407	11.899	0.7007	0.0	0.0	0.0088	45.0492
7431	Ax Q- 9x 8-	9.4069	11.8171	3.2447	0.0224	0.0208	0.0088	45.0581
7432	7x 6- 4x 2-	9.4066	5.933	2.4635	7.2593	6.957	0.0088	45.0669
7433	Jx 6- 4x 3x	9.4061	6.6537	1.9783	6.1909	6.3271	0.0044	45.0714
7434	8x 6x 4y 3y	9.406	7.1407	2.609	5.985	6.1297	0.0044	45.0758
7435	Qx Tx 9- 8x	9.4057	10.8845	4.7556	0.0	0.0	0.0044	45.0802
7436	Jx T- 5x 3-	9.4057	8.114	3.5984	3.3167	3.7209	0.0088	45.0891
7437	Ax Q- 9- 7x	9.4054	11.2945	2.8136	0.4982	0.518	0.0088	45.0979
7438	7x 4x 3- 3-	9.4043	6.9704	1.0845	7.2832	4.6328	0.0044	45.1024
7439	8x 6- 4- 2x	9.4029	5.9459	2.3981	7.1795	6.847	0.0088	45.1112
7440	Qx Jy 6y 4x	9.4027	10.6525	3.1787	1.1902	1.3516	0.0044	45.1157
7441	Kx Jy 7x 6y	9.4022	11.9569	3.338	0.0552	0.0927	0.0044	45.1201
7442	Kx Qx Jx 8x	9.4021	10.414	3.6769	0.0	0.0	0.0014	45.1216
7443	6x 5x 3- 3-	9.4014	7.6952	1.5891	6.4974	4.355	0.0044	45.126
7444	8x 6- 4x 2-	9.4008	5.9401	2.3474	7.227	6.8301	0.0088	45.1348
7445	J- 9x 4x 2-	9.4008	5.767	1.9705	6.3259	6.1802	0.0088	45.1437
7446	8x 8y 7x 7y	9.3997	14.2595	0.7965	0.0066	0.0089	0.0022	45.1459
7447	9x 4x 3x 3-	9.3996	6.8652	0.6803	7.2937	4.6577	0.0044	45.1504
7448	Kx Qx 5x 2x	9.3995	7.5247	2.4002	4.0425	4.2246	0.0014	45.1518
7449	Qx J- 9- 8x	9.3994	10.8455	4.3056	0.0	0.0	0.0088	45.1607
7450	Qx Jx 5- 4-	9.3992	8.9058	3.4784	2.6246	3.1546	0.0088	45.1696
7451	Qx J- 5x 4-	9.3991	8.823	3.4775	2.5983	3.1592	0.0088	45.1785
7452	K- J- Tx 7x	9.3987	10.1751	4.3292	0.0	0.0	0.0088	45.1873
7453	K- Qx Tx 6-	9.3986	10.4842	3.7036	0.0	0.0	0.0088	45.1962
7454	J- J- 5- 2-	9.3984	7.8269	0.6204	4.111	4.2788	0.0044	45.2006
7455	Ax 8x 8- 6x	9.3978	11.3973	0.9991	2.3471	2.428	0.0044	45.2051
7456	Kx 6x 5- 4-	9.3964	9.4866	2.8005	3.429	4.0957	0.0088	45.214
7457	Ax Jx 8- 7-	9.396	11.5499	3.3334	0.5151	0.5292	0.0088	45.2228
7458	A- Jx 9x 9-	9.3955	11.622	1.7396	0.0	0.0	0.0088	45.2317
7459	J- Tx 9x 8-	9.3942	10.7794	5.1306	0.0	0.0	0.0088	45.2406
7460	A- A- 9x 7x	9.3942	12.4233	1.1181	1.2193	0.7851	0.0044	45.245
7461	Kx T- 9x 7-	9.394	11.3632	4.0291	0.0	0.0	0.0088	45.2539
7462	Jx T- 5- 3x	9.394	8.063	3.6028	3.3122	3.7432	0.0088	45.2627
7463	K- Tx T- 7x	9.3937	11.3368	1.7448	0.0	0.0	0.0088	45.2716
7464	Qx Jx 5- 3x	9.3937	8.1724	3.1724	3.2853	3.7332	0.0044	45.276
7465	J- Tx T- 5x	9.3935	11.3799	1.8898	0.0	0.0	0.0088	45.2849
7466	Qx Tx 8y 7y	9.3933	11.4703	4.1723	4.0E-4	0.0017	0.0044	45.2893
7467	Kx Qx Tx 8x	9.3917	10.5414	4.0144	0.0	0.0	0.0014	45.2908
7468	9x 9- 7x 7-	9.3899	13.364	0.6371	0.0	0.0	0.0088	45.2997
7469	A- 7x 5x 5-	9.3893	8.0169	1.1896	6.301	3.7557	0.0088	45.3085
7470	9- 4- 2- 2-	9.389	5.0611	0.4863	9.205	5.5372	0.0044	45.313
7471	T- 6x 4x 2-	9.3878	5.248	1.8809	7.5212	7.2456	0.0088	45.3218
7472	Ax Q- 8x 7-	9.3869	11.3829	3.037	0.5292	0.5295	0.0088	45.3307
7473	9- 6- 4x 2x	9.3869	5.2748	2.061	7.5427	7.1906	0.0088	45.3395
7474	A- Kx 7x 6x	9.3867	9.5109	2.8654	2.6344	2.6509	0.0044	45.344
7475	Jx 6x 4- 3x	9.3865	6.6206	1.9841	6.1636	6.3292	0.0044	45.3484
7476	Qx Jx 9- 8-	9.3852	10.8878	4.3333	0.0	0.0	0.0088	45.3573
7477	K- T- 4- 2-	9.385	5.104	2.3274	6.1933	6.217	0.0088	45.3661
7478	Qx Q- 9x 4-	9.385	11.9771	0.695	0.0	0.0	0.0088	45.375
7479	Q- 6x 4- 2x	9.3844	5.1975	1.691	7.5395	7.2039	0.0088	45.3839
7480	9x 4- 3x 3-	9.3837	6.7853	0.6936	7.341	4.6785	0.0088	45.3927
7481	Kx Ty 9y 2x	9.381	11.4287	3.1604	0.0	0.0	0.0044	45.3972
7482	Ax 9x 6- 6-	9.3797	11.1898	0.6591	3.0818	1.8607	0.0044	45.4016
7483	9- 9- 4- 3-	9.3792	6.9985	0.8766	5.0595	5.383	0.0044	45.406
7484	Jx Tx 5- 3-	9.3789	8.1559	3.602	3.2896	3.6944	0.0088	45.4149
7485	A- Jx Tx 7-	9.3776	10.2302	3.9008	0.5137	0.5229	0.0088	45.4238
7486	Kx Ty 9x 4y	9.3774	11.5322	3.1494	0.0	0.0	0.0044	45.4282
7487	Kx Ty 8x 6y	9.3766	11.859	3.5311	0.0017	0.0040	0.0044	45.4326
7488	9x 4x 4- 3-	9.3762	6.7632	0.7469	7.3115	4.6492	0.0088	45.4415
7489	K- Qx Tx 7x	9.3758	10.3728	3.8518	0.0	0.0	0.0044	45.4459
7490	Q- Jx Tx 7x	9.3754	10.3239	4.4783	0.0	0.0	0.0044	45.4504
7491	Kx 7y 5x 2y	9.3752	8.8659	1.8028	4.1212	4.3563	0.0044	45.4548
7492	Jx 6y 5y 2x	9.3738	7.5534	1.9977	5.3514	5.3731	0.0044	45.4592
7493	Qx J- 9x 8-	9.3737	10.9025	4.3657	0.0	0.0	0.0088	45.4681
7494	Tx T- 9x 8x	9.3737	11.8555	2.3218	0.0	0.0	0.0044	45.4725
7495	Qx Q- 9- 3x	9.3728	11.8291	0.6869	0.0	0.0	0.0088	45.4814
7496	6- 5x 5- 2x	9.3724	7.4934	1.3193	6.7041	4.3171	0.0088	45.4903
7497	Kx Qx 5x 3x	9.3695	8.1525	2.7447	3.3465	3.725	0.0014	45.4917
7498	7x 6- 4- 2x	9.369	5.8791	2.4362	7.2636	6.9853	0.0088	45.5006
7499	Qx 8x 4- 2-	9.3687	6.7344	1.4139	5.9247	5.9	0.0088	45.5094
7500	Ax K- 9- 8x	9.3664	11.686	2.9282	0.0226	0.0209	0.0088	45.5183
7501	6x 5- 3x 3-	9.3659	7.6439	1.5887	6.4898	4.3228	0.0088	45.5272
7502	Ax Tx 9- 8x	9.3658	11.5154	3.9589	0.0231	0.0236	0.0044	45.5316
7503	6x 6- 5x 2x	9.3657	7.9572	1.3917	5.8427	4.9988	0.0044	45.5361
7504	K- K- 9- 8-	9.3652	11.2148	1.694	0.0	0.0	0.0044	45.5405
7505	A- Qx Tx 7-	9.3643	10.3961	3.4384	0.5104	0.5308	0.0088	45.5494
7506	Qx Jy 6y 3x	9.364	10.217	2.8192	1.5494	1.7224	0.0044	45.5538
7507	K- Jx 5x 2-	9.3638	7.3412	2.4215	4.0686	4.2773	0.0088	45.5627
7508	A- Qx T- 7x	9.3635	10.315	3.4461	0.5174	0.5335	0.0088	45.5715
7509	K- K- 6- 2-	9.3633	9.6282	0.3204	1.9887	2.1416	0.0044	45.576
7510	K- K- 4- 4-	9.3632	12.1146	0.0192	0.0	0.0	0.0022	45.5782
7511	Kx 6- 5x 4-	9.3632	9.4554	2.7977	3.4123	4.1335	0.0088	45.5871
7512	Kx Qy 8y 5x	9.3623	12.0656	2.5251	0.0042	0.0049	0.0044	45.5915
7513	J- 9x 4- 2x	9.3623	5.7812	1.9429	6.2438	6.1729	0.0088	45.6004
7514	Qx Jy 6x 5y	9.3622	10.9674	3.5051	0.7638	0.9948	0.0044	45.6048
7515	K- Qx Jx 5-	9.3616	10.3895	3.4772	0.0	0.0	0.0088	45.6137
7516	A- T- 9- 5-	9.3615	6.5093	3.0877	4.8448	4.8784	0.0088	45.6226
7517	7- 6x 4x 2-	9.3609	5.8869	2.446	7.2845	6.9934	0.0088	45.6314
7518	Kx 9x 9y 6y	9.3608	12.659	0.8837	0.0	0.0	0.0044	45.6359
7519	Q- J- Tx 7x	9.3604	10.2148	4.4725	0.0	0.0	0.0088	45.6447
7520	J- Tx T- 4x	9.3599	11.3496	1.8694	0.0	0.0	0.0088	45.6536
7521	A- 8- 6x 5x	9.3598	7.1617	2.6847	6.0313	5.8078	0.0088	45.6625
7522	A- Jx T- 7x	9.3595	10.1233	3.88	0.5158	0.5421	0.0088	45.6713
7523	Kx Ty 9y 3x	9.3591	11.4355	3.1725	0.0	0.0	0.0044	45.6758
7524	A- K- Jx 9x	9.3583	10.3941	3.4095	0.0	0.0	0.0088	45.6846
7525	Kx Qx 5- 4x	9.358	8.8918	3.078	2.5995	3.1606	0.0044	45.6891
7526	9- 8- 3- 2-	9.3565	4.319	1.9313	8.2344	7.8431	0.0088	45.6979
7527	8- 5- 4- 3-	9.3559	5.3635	2.758	7.6993	7.4735	0.0088	45.7068
7528	Kx Jy 9x 4y	9.3556	11.5638	2.7332	0.0	0.0	0.0044	45.7112
7529	Qx Q- 9x 3-	9.355	11.9269	0.6879	0.0	0.0	0.0088	45.7201
7530	A- Tx T- 7x	9.3544	10.9518	1.3722	0.5027	0.5447	0.0088	45.7289
7531	Kx 8x 4x 2-	9.3542	6.9006	1.2181	5.9576	5.9347	0.0044	45.7334
7532	Qx J- Tx 6x	9.3532	10.3726	4.2333	0.0	0.0	0.0044	45.7378
7533	Qx 7x 4y 3y	9.353	7.8603	1.6767	5.0256	5.3322	0.0044	45.7422
7534	Kx 7y 5y 2x	9.3524	8.8861	1.7626	4.1152	4.2987	0.0044	45.7467
7535	Kx 9x 4- 3x	9.3522	7.2008	1.5074	5.0992	5.3998	0.0044	45.7511
7536	7x 4- 3x 3-	9.3516	6.9131	1.0851	7.2619	4.6487	0.0088	45.76
7537	Kx Jy 8y 6x	9.3516	11.9183	3.1057	0.0013	0.0049	0.0044	45.7644
7538	Kx Q- Jx 6x	9.3516	10.4317	3.4755	0.0	0.0	0.0044	45.7689
7539	Kx 9x 4x 3-	9.3503	7.2114	1.5054	5.1076	5.3661	0.0044	45.7733
7540	Qx Ty 9y 5x	9.3502	11.1933	3.6202	0.0	0.0	0.0044	45.7777
7541	J- Tx T- 3x	9.3501	11.3148	1.853	0.0	0.0	0.0088	45.7866
7542	Qx T- 9x 8x	9.3493	10.8802	4.6991	0.0	0.0	0.0044	45.791
7543	Qx Jy 6y 5x	9.3492	10.9129	3.5272	0.7863	1.0039	0.0044	45.7955
7544	A- Kx Qx 8-	9.3478	11.1031	2.7977	0.0253	0.0222	0.0088	45.8043
7545	Q- Jx 5- 3x	9.3462	7.9621	3.197	3.3127	3.7347	0.0088	45.8132
7546	A- J- 9- 5-	9.3461	6.4427	2.882	4.8803	4.8767	0.0088	45.8221
7547	Jx 9x 4- 3-	9.3456	6.9741	2.26	5.1114	5.3955	0.0088	45.831
7548	Qx Q- 9x 2-	9.3454	11.8914	0.6799	0.0	0.0	0.0088	45.8398
7549	Kx Jx 9y 6y	9.3452	11.4196	3.1601	0.0	0.0	0.0044	45.8443
7550	Qx 8- 4x 2-	9.3449	6.7222	1.4012	5.9012	5.8649	0.0088	45.8531
7551	Kx Qx Jx 7-	9.3447	10.5628	3.4904	0.0	0.0	0.0044	45.8576
7552	T- 6x 4- 2x	9.3442	5.1712	1.8648	7.5378	7.2075	0.0088	45.8664
7553	Tx 6- 4x 3-	9.3439	6.4776	2.2184	6.232	6.3455	0.0088	45.8753
7554	Qx Jy 6y 2x	9.3434	9.7597	2.4583	1.9755	2.1061	0.0044	45.8797
7555	Qx Q- 8- 5x	9.3429	11.815	0.9467	0.0045	0.0046	0.0088	45.8886
7556	8- 6x 4x 2x	9.3423	5.9294	2.3684	7.1706	6.8619	0.0044	45.893
7557	K- Q- Q- 8-	9.3422	10.8434	1.2202	0.0	0.0	0.0044	45.8974
7558	Kx Qx 9y 6y	9.342	11.3823	2.9142	0.0	0.0	0.0044	45.9019
7559	A- Kx Qx 9x	9.3415	10.6845	2.9855	0.0	0.0	0.0044	45.9063
7560	8x 6y 4y 3x	9.3413	7.0955	2.6308	5.8714	6.1466	0.0044	45.9107
7561	Jx Tx 9x 8-	9.3411	10.8481	5.0325	0.0	0.0	0.0044	45.9151
7562	Tx 6x 4x 3-	9.3406	6.4769	2.2446	6.1964	6.3533	0.0044	45.9196
7563	Kx Jx Tx 7x	9.3402	10.4603	4.1228	0.0	0.0	0.0014	45.921
7564	9x 4x 3- 3-	9.3401	6.759	0.6953	7.2965	4.6994	0.0044	45.9255
7565	Ax T- 9x 8x	9.3399	11.5263	3.982	0.0221	0.0207	0.0044	45.9299
7566	Jx 9- 9- 8x	9.3397	12.0353	1.8221	0.0	0.0	0.0044	45.9343
7567	Qx Tx 9x 8-	9.3397	10.9438	4.7179	0.0	0.0	0.0044	45.9388
7568	K- K- 9x 5x	9.3396	11.4858	0.6178	0.0	0.0	0.0044	45.9432
7569	Ax Kx Jx 9x	9.3392	10.6289	3.2694	0.0	0.0	0.0014	45.9447
7570	K- Qx 5- 4x	9.3392	8.7677	3.0797	2.5878	3.1514	0.0088	45.9536
7571	Kx 6- 5- 4x	9.3384	9.4543	2.8027	3.3864	4.079	0.0088	45.9624
7572	Kx Tx 5x 3-	9.3375	8.3433	2.6901	3.287	3.718	0.0044	45.9669
7573	6x 6- 5x 2-	9.3374	7.9508	1.4104	5.8506	4.988	0.0088	45.9757
7574	Kx 7x 5y 2y	9.337	8.8266	1.7417	4.1785	4.353	0.0044	45.9802
7575	Kx 8y 5x 2y	9.3356	9.0014	1.634	3.9756	4.091	0.0044	45.9846
7576	J- Tx 5- 2x	9.3353	7.2258	3.2405	4.0676	4.3185	0.0088	45.9935
7577	6x 6y 5x 4y	9.3352	9.6333	1.9388	4.0561	4.1074	0.0044	45.9979
7578	J- Tx T- 2x	9.3341	11.2534	1.8981	0.0	0.0	0.0088	46.0068
7579	Tx 6x 4- 3x	9.3339	6.4493	2.2005	6.2226	6.3453	0.0044	46.0112
7580	Tx 9x 4- 3-	9.333	6.9806	2.69	5.0329	5.3832	0.0088	46.02
7581	Kx 8y 5y 2x	9.333	9.059	1.6361	3.9166	4.1095	0.0044	46.0245
7582	K- Qx J- 5x	9.3321	10.2502	3.5123	0.0	0.0	0.0088	46.0334
7583	Kx 7y 5y 3x	9.3311	9.5401	2.1886	3.3813	3.7906	0.0044	46.0378
7584	Qx 8- 4- 2x	9.3304	6.6694	1.409	5.9268	5.8408	0.0088	46.0467
7585	A- Qx 9x 9-	9.3292	11.6158	1.3956	0.0	0.0	0.0088	46.0555
7586	Q- 6- 4x 2x	9.3289	5.1615	1.6514	7.5463	7.1955	0.0088	46.0644
7587	Kx 9y 5x 4y	9.3288	9.7268	2.1221	2.5802	3.1307	0.0044	46.0688
7588	Kx 9- 9- 8x	9.3286	12.3569	1.3661	0.0	0.0	0.0044	46.0732
7589	6x 5y 4x 4y	9.3286	9.0872	1.7267	4.9198	3.6107	0.0044	46.0777
7590	8- 7x 3- 2x	9.3282	4.9041	1.8493	7.9446	7.6136	0.0088	46.0865
7591	8x 8y 4x 3y	9.3276	8.7928	1.0395	4.6322	4.8954	0.0044	46.0909
7592	Kx Jy 9x 2y	9.3259	11.5027	2.7072	0.0	0.0	0.0044	46.0954
7593	7- 6x 4- 2x	9.3251	5.8103	2.4857	7.2497	6.9575	0.0088	46.1042
7594	Kx Ty 6x 5y	9.3249	11.0878	3.2535	0.783	0.9757	0.0044	46.1087
7595	Qx T- 5x 4-	9.3248	8.7529	3.4607	2.6018	3.1945	0.0088	46.1175
7596	Jx J- 6x 6-	9.3233	12.7062	0.0087	0.0	0.0	0.0088	46.1264
7597	Jx 9y 5y 2x	9.323	8.0935	2.2132	4.0454	4.2675	0.0044	46.1308
7598	J- J- 5x 4x	9.323	9.2019	1.283	2.5698	3.1554	0.0044	46.1353
7599	9- 7- 3- 2-	9.3228	4.1249	1.7974	8.455	8.0758	0.0088	46.1441
7600	8x 6y 4x 3y	9.3224	7.0567	2.5774	5.9233	6.1357	0.0044	46.1485
7601	K- Jx 5- 2x	9.3223	7.2806	2.4214	4.0837	4.2806	0.0088	46.1574
7602	Qx Jy 8y 6x	9.3219	11.4597	3.4551	0.0022	0.0020	0.0044	46.1618
7603	A- T- T- 6-	9.3212	8.8409	1.0901	2.4585	2.5359	0.0044	46.1663
7604	T- 6- 4x 2x	9.3212	5.1546	1.8675	7.5457	7.2199	0.0088	46.1751
7605	Qx Jx 5x 2x	9.3209	7.2431	2.8068	4.0561	4.3389	0.0014	46.1766
7606	6- 5x 3x 3-	9.3204	7.5964	1.5923	6.5078	4.3219	0.0088	46.1855
7607	Ax Tx 7- 7-	9.3202	12.5717	1.4851	0.6462	0.3833	0.0044	46.1899
7608	J- Tx 5x 2-	9.3202	7.2062	3.2076	4.0934	4.3043	0.0088	46.1988
7609	Qx 9y 5y 3x	9.3198	8.8641	2.2185	3.2982	3.7232	0.0044	46.2032
7610	J- 6x 4- 2x	9.3191	5.1193	1.6846	7.5675	7.1877	0.0088	46.2121
7611	Qx Q- 9- 2x	9.319	11.72	0.6884	0.0	0.0	0.0088	46.2209
7612	Tx 6- 4x 3x	9.319	6.4643	2.1844	6.2587	6.3554	0.0044	46.2253
7613	Qx J- Tx 5x	9.3187	10.2803	4.2578	0.0	0.0	0.0044	46.2298
7614	K- Qx J- 6x	9.3184	10.2804	3.4774	0.0	0.0	0.0088	46.2386
7615	Tx 6- 4- 3x	9.3184	6.4534	2.2275	6.2046	6.3281	0.0088	46.2475
7616	K- Qx Jx 6-	9.3168	10.329	3.5183	0.0	0.0	0.0088	46.2564
7617	6x 5- 5- 2x	9.3167	7.4938	1.3034	6.6253	4.3385	0.0044	46.2608
7618	9x 7x 4y 2y	9.3157	6.4811	1.9752	6.2512	6.0893	0.0044	46.2652
7619	9x 4- 4- 3x	9.3154	6.6936	0.7603	7.301	4.6993	0.0044	46.2697
7620	Jx Tx 5x 3-	9.3147	7.9734	3.6123	3.3507	3.6809	0.0044	46.2741
7621	K- Jx Tx 7x	9.3145	10.2149	4.2745	0.0	0.0	0.0044	46.2785
7622	Kx Q- Jx 5x	9.3131	10.387	3.447	0.0	0.0	0.0044	46.283
7623	Kx Qy 7x 4y	9.3131	11.8188	2.5051	0.187	0.2114	0.0044	46.2874
7624	Kx Jx T- 5x	9.3122	10.439	3.8305	0.0	0.0	0.0044	46.2918
7625	Kx J- 5x 4x	9.311	8.8311	3.0449	2.5751	3.1418	0.0044	46.2963
7626	Qx Jy 6x 3y	9.3106	10.1125	2.7959	1.5757	1.7527	0.0044	46.3007
7627	Kx Jx 8y 7y	9.3098	11.6823	3.5472	4.0E-4	0.0024	0.0044	46.3051
7628	Kx Jy 8x 6y	9.3098	11.8239	3.1277	0.0029	0.0024	0.0044	46.3096
7629	Kx Tx 9y 5y	9.3096	11.4012	3.1314	0.0	0.0	0.0044	46.314
7630	Qx 9x 9y 6y	9.3095	12.3755	1.1438	0.0	0.0	0.0044	46.3184
7631	Ax J- 7x 7-	9.3085	12.2076	1.251	0.645	0.3873	0.0088	46.3273
7632	Kx Qx J- 6x	9.308	10.3961	3.4749	0.0	0.0	0.0044	46.3317
7633	Kx J- Tx 5x	9.308	10.466	3.8498	0.0	0.0	0.0044	46.3361
7634	J- 6x 4x 2-	9.3079	5.1815	1.686	7.5051	7.1549	0.0088	46.345
7635	9x 8y 4x 2y	9.3073	6.6262	2.047	5.9333	5.8679	0.0044	46.3494
7636	K- 4- 4- 2-	9.3069	5.4639	0.5744	8.5713	5.1164	0.0044	46.3539
7637	Qx Ty 8y 6x	9.3068	11.4176	3.8514	8.0E-4	0.0035	0.0044	46.3583
7638	8- 7x 3x 2-	9.3066	4.9299	1.832	7.9145	7.5721	0.0088	46.3671
7639	Q- Q- 9x 7x	9.3061	11.5001	1.5466	0.0	0.0	0.0044	46.3716
7640	Ax 5x 5- 5-	9.3057	7.0448	0.2147	8.1522	2.192	0.0044	46.376
7641	K- K- 6- 3-	9.3049	9.9671	0.6877	1.5747	1.7393	0.0044	46.3804
7642	9- 9- 8- 8-	9.3046	13.1954	0.7891	0.0	0.0	0.0022	46.3827
7643	Q- Jx 5x 3-	9.3034	7.9279	3.1521	3.3154	3.732	0.0088	46.3915
7644	Kx 5- 4x 4-	9.3029	9.9095	1.1134	4.0083	2.8858	0.0088	46.4004
7645	Kx J- Tx 4x	9.3026	10.4318	3.8645	0.0	0.0	0.0044	46.4048
7646	Kx K- 8x 2x	9.3025	11.838	0.1077	0.0185	0.015	0.0044	46.4093
7647	Qx T- 5x 3x	9.3022	8.0233	3.1308	3.3156	3.6548	0.0044	46.4137
7648	Ax K- 9x 7-	9.3018	11.3277	2.6847	0.5049	0.5266	0.0088	46.4225
7649	A- A- J- 7-	9.3017	11.5277	1.0324	1.1886	0.803	0.0044	46.427
7650	Jx 9y 5x 2y	9.301	8.0671	2.1967	4.0233	4.2479	0.0044	46.4314
7651	Q- T- 9- 9-	9.3005	11.01	2.7229	0.0	0.0	0.0044	46.4359
7652	Kx 7y 5x 3y	9.3	9.5306	2.1927	3.3769	3.7405	0.0044	46.4403
7653	Kx Qy 8x 5y	9.2998	11.9995	2.5066	0.0051	0.0024	0.0044	46.4447
7654	Qx 8x 4y 3y	9.299	7.6992	1.6369	4.8203	5.1739	0.0044	46.4492
7655	Tx 9x 9y 6y	9.299	12.3269	1.5884	0.0	0.0	0.0044	46.4536
7656	A- K- Tx 9x	9.2986	10.2595	3.8762	0.0	0.0	0.0088	46.4625
7657	K- 8- 3x 2x	9.2984	4.4099	0.845	8.1856	7.8653	0.0088	46.4713
7658	Tx 6x 4- 3-	9.2984	6.4799	2.2126	6.1556	6.351	0.0088	46.4802
7659	Qx T- 5- 4x	9.2984	8.6952	3.4875	2.6107	3.1686	0.0088	46.4891
7660	7x 7- 4x 2x	9.2984	7.5121	0.9418	5.9845	5.7625	0.0044	46.4935
7661	Jx 9- 4x 3-	9.2979	6.8745	2.2636	5.0478	5.3353	0.0088	46.5024
7662	Kx Ty 9x 3y	9.2965	11.4116	3.1372	0.0	0.0	0.0044	46.5068
7663	Jx Tx 9y 6y	9.2961	11.1301	4.1427	0.0	0.0	0.0044	46.5112
7664	Ax Q- 8- 7x	9.2958	11.3248	3.0085	0.5078	0.5281	0.0088	46.5201
7665	Ax Kx Qx 9x	9.2951	10.495	2.9479	0.0	0.0	0.0014	46.5216
7666	T- 9- 4x 2x	9.2919	5.5784	2.4194	6.317	6.1956	0.0088	46.5305
7667	K- Qx J- 4x	9.2912	10.2268	3.4721	0.0	0.0	0.0088	46.5393
7668	Kx Qy 7y 4x	9.2909	11.8448	2.4959	0.1877	0.2097	0.0044	46.5438
7669	A- Kx Jx 7x	9.2909	10.3282	2.9274	0.5072	0.5306	0.0044	46.5482
7670	Kx 9x 5y 3y	9.2907	9.1115	1.8962	3.2868	3.6814	0.0044	46.5526
7671	K- T- 4x 3x	9.2895	6.1334	2.5304	5.0757	5.3262	0.0088	46.5615
7672	Jx J- 8x 7x	9.2893	11.5045	1.8631	6.0E-4	0.0022	0.0044	46.5659
7673	9x 9- 5- 3x	9.2891	8.7743	1.2321	3.3083	3.7268	0.0088	46.5748
7674	Qx 7x 4- 2-	9.2889	6.6219	1.3417	6.1636	6.0923	0.0088	46.5836
7675	7- 4x 4- 3x	9.2877	6.8997	1.0595	7.2028	4.6699	0.0088	46.5925
7676	Qx 7- 4x 2-	9.2876	6.6099	1.355	6.1726	6.122	0.0088	46.6014
7677	Kx Jx T- 4x	9.2875	10.4062	3.7932	0.0	0.0	0.0044	46.6058
7678	A- Kx Tx 8x	9.286	10.832	3.4755	0.0227	0.0194	0.0044	46.6102
7679	Q- Jx Tx 6-	9.2857	10.2322	4.2941	0.0	0.0	0.0088	46.6191
7680	Qx Tx T- 4x	9.2852	11.3608	1.4848	0.0	0.0	0.0044	46.6235
7681	Jx 9- 4- 3x	9.285	6.8564	2.2393	5.0624	5.3626	0.0088	46.6324
7682	Kx 9x 9- 8-	9.2837	12.4688	1.3805	0.0	0.0	0.0088	46.6412
7683	Tx T- 5x 4-	9.2836	9.3022	1.3751	2.581	3.2094	0.0088	46.6501
7684	Tx 9x 9- 8-	9.2818	12.0264	2.117	0.0	0.0	0.0088	46.659
7685	A- A- T- 8-	9.2817	12.2757	1.7775	0.0812	0.0514	0.0044	46.6634
7686	6x 5x 5- 3x	9.2817	8.1739	1.5683	5.7828	4.0137	0.0044	46.6678
7687	Tx T- 5- 4x	9.2806	9.3092	1.3779	2.6129	3.1722	0.0088	46.6767
7688	6x 6- 5- 2x	9.2804	7.7915	1.415	5.8564	5.0421	0.0088	46.6855
7689	6- 6- 5x 2x	9.28	7.8207	1.393	5.9013	5.0245	0.0044	46.69
7690	Jx T- 5x 3x	9.2797	7.9091	3.5853	3.3354	3.7354	0.0044	46.6944
7691	Qx 6y 5y 4x	9.2793	9.357	2.717	3.3833	4.1026	0.0044	46.6988
7692	Ax K- 7x 7-	9.2779	12.1499	1.136	0.6498	0.3976	0.0088	46.7077
7693	Kx T- 9x 8x	9.2774	11.0511	4.2424	0.0	0.0	0.0044	46.7121
7694	Qx Tx 5- 4-	9.2768	8.7699	3.4793	2.6022	3.1829	0.0088	46.721
7695	9x 9- 5x 3x	9.2761	8.7898	1.2342	3.3135	3.6694	0.0044	46.7254
7696	Tx 8y 4x 3y	9.2753	7.3834	2.3125	4.8491	5.1747	0.0044	46.7298
7697	Qx Jx T- 5x	9.2747	10.2459	4.2288	0.0	0.0	0.0044	46.7343
7698	Qx Jx T- 4x	9.2744	10.2122	4.2486	0.0	0.0	0.0044	46.7387
7699	Kx K- 8x 3x	9.2736	11.8506	0.1142	0.0084	0.014	0.0044	46.7431
7700	Qx 9y 5x 3y	9.2731	8.7647	2.2053	3.327	3.679	0.0044	46.7476
7701	Kx Tx 9x 8-	9.2728	11.1536	4.3134	0.0	0.0	0.0044	46.752
7702	K- K- 6- 4-	9.2721	10.3269	1.0725	1.1488	1.3235	0.0044	46.7564
7703	J- J- T- 7-	9.2721	11.0056	2.2966	0.0	0.0	0.0044	46.7609
7704	Kx Ty 9x 2y	9.2718	11.3702	3.0967	0.0	0.0	0.0044	46.7653
7705	Kx Jy 7x 5y	9.2714	11.6942	3.0929	0.1149	0.1641	0.0044	46.7697
7706	Tx 9x 4x 3-	9.2712	6.8364	2.6537	5.0624	5.3655	0.0044	46.7742
